,YEAR,HR,DT,MN,DPT,WBT,DBT,RH
27146,2020,24,28,2,10.3,20.6,35.0,22.0
27147,2020,24,29,2,17.8,22.6,31.2,45.0
27148,2020,36,1,2,15.5,20.6,28.8,44.0
27149,2020,36,2,2,12.6,21.0,29.8,42.0
27150,2020,36,3,2,19.5,22.6,28.4,59.0
27151,2020,36,4,2,16.5,21.2,29.0,47.0
27152,2020,36,5,2,13.2,19.6,29.0,38.0
27153,2020,36,6,2,13.5,19.6,28.6,39.0
27154,2020,36,7,2,8.2,16.8,27.0,30.0
27155,2020,36,8,2,16.9,21.4,29.0,48.0
27156,2020,36,9,2,13.7,21.2,32.6,32.0
27157,2020,36,10,2,18.2,23.0,31.8,44.0
27158,2020,36,11,2,18.1,23.6,33.8,39.0
27159,2020,36,12,2,18.8,23.6,32.6,44.0
27160,2020,36,13,2,17.6,23.4,34.0,38.0
27161,2020,36,14,2,15.9,22.4,33.4,35.0
27162,2020,36,15,2,10.9,19.8,32.2,27.0
27163,2020,36,16,2,18.1,23.0,32.0,44.0
27164,2020,36,17,2,20.6,25.0,34.0,46.0
27165,2020,36,18,2,15.8,23.0,35.4,31.0
27166,2020,36,20,2,16.5,22.8,33.8,36.0
27167,2020,36,21,2,19.8,23.8,31.6,50.0
27168,2020,36,22,2,19.9,24.4,33.4,45.0
27169,2020,36,23,2,14.6,22.0,34.0,31.0
27170,2020,36,24,2,16.8,22.4,32.2,40.0
27171,2020,36,25,2,6.7,20.2,37.2,15.0
27172,2020,36,26,2,9.9,20.8,36.0,20.0
27173,2020,36,27,2,16.9,23.2,34.4,35.0
27174,2020,36,28,2,11.3,20.4,33.4,26.0
27175,2020,36,29,2,12.2,20.4,32.4,29.0
27176,2020,48,1,2,15.1,20.0,27.6,46.0
27177,2020,48,2,2,18.8,22.2,28.4,56.0
27178,2020,48,3,2,20.1,22.4,26.8,67.0
27179,2020,48,4,2,10.7,18.0,27.6,35.0
27180,2020,48,5,2,13.3,19.2,27.8,41.0
27181,2020,48,6,2,8.7,17.0,27.0,32.0
27182,2020,48,7,2,11.8,17.6,25.4,43.0
27183,2020,48,8,2,13.8,19.2,27.2,44.0
27184,2020,48,9,2,16.7,21.0,28.2,50.0
27185,2020,48,10,2,19.3,23.0,30.6,53.0
27186,2020,48,11,2,18.6,22.8,30.6,49.0
27187,2020,48,12,2,18.7,23.0,31.0,48.0
27188,2020,48,13,2,15.5,21.4,31.0,39.0
27189,2020,48,14,2,15.6,21.2,30.4,41.0
27190,2020,48,15,2,11.9,19.2,29.4,34.0
27191,2020,48,16,2,17.1,21.6,29.4,47.0
27192,2020,48,17,2,19.1,23.6,32.2,46.0
27193,2020,48,18,2,16.8,22.6,32.8,38.0
27194,2020,48,19,2,18.8,23.2,31.4,47.0
27195,2020,48,20,2,12.5,20.4,31.0,30.0
27196,2020,48,21,2,17.0,21.6,29.4,47.0
27197,2020,48,22,2,14.8,21.2,31.4,37.0
27198,2020,48,23,2,10.6,19.4,31.4,28.0
27199,2020,48,24,2,19.2,22.6,29.0,55.0
27200,2020,48,25,2,13.2,20.4,31.2,33.0
27201,2020,48,26,2,12.1,20.0,31.4,31.0
27202,2020,48,28,2,14.4,20.8,30.8,37.0
27203,2020,48,29,2,16.2,21.6,30.6,42.0
27204,2020,60,1,2,17.9,20.0,23.6,70.0
27205,2020,60,2,2,19.8,21.4,24.4,75.0
27206,2020,60,3,2,20.0,21.4,24.0,78.0
27207,2020,60,4,2,15.5,19.0,24.4,57.0
27208,2020,60,5,2,15.5,18.8,23.8,60.0
27209,2020,60,6,2,12.2,17.0,23.4,49.0
27210,2020,60,8,2,15.1,18.8,24.4,56.0
27211,2020,60,9,2,16.0,19.8,25.8,55.0
27212,2020,60,10,2,16.8,21.0,28.0,51.0
27213,2020,60,11,2,18.6,22.0,28.2,56.0
27214,2020,60,12,2,19.5,22.6,28.4,59.0
27215,2020,60,13,2,17.6,21.4,28.0,53.0
27216,2020,60,14,2,13.8,19.8,28.8,40.0
27217,2020,60,15,2,7.8,16.4,26.4,31.0
27218,2020,60,16,2,17.4,20.6,26.0,59.0
27219,2020,60,17,2,16.7,21.0,28.2,50.0
27220,2020,60,18,2,17.6,21.6,28.6,51.0
27221,2020,60,19,2,21.1,23.2,27.4,69.0
27222,2020,60,20,2,18.0,21.4,27.4,56.0
27223,2020,60,21,2,16.9,20.4,26.4,56.0
27224,2020,60,22,2,15.8,20.4,27.8,48.0
27225,2020,60,23,2,16.6,20.6,27.2,52.0
27226,2020,60,24,2,20.2,22.4,26.6,68.0
27227,2020,60,25,2,17.4,21.0,27.2,55.0
27228,2020,60,26,2,17.0,21.0,27.8,52.0
27229,2020,60,27,2,14.9,19.8,27.4,46.0
27230,2020,60,28,2,19.2,22.0,27.2,61.0
27231,2020,60,29,2,20.6,22.6,26.4,71.0
27232,2020,72,1,2,18.1,19.4,21.6,80.0
27233,2020,72,2,2,19.6,20.6,22.4,84.0
27234,2020,72,3,2,19.6,20.7,21.8,87.0
27235,2020,72,4,2,14.8,17.2,20.6,69.0
27236,2020,72,5,2,13.7,16.8,21.0,63.0
27237,2020,72,6,2,13.5,15.6,18.4,73.0
27238,2020,72,7,2,15.7,17.8,21.0,72.0
27239,2020,72,8,2,15.1,17.4,20.8,70.0
27240,2020,72,9,2,15.9,18.6,22.8,65.0
27241,2020,72,10,2,20.8,22.4,25.4,76.0
27242,2020,72,11,2,19.1,21.4,25.6,67.0
27243,2020,72,12,2,19.7,22.4,27.4,63.0
27244,2020,72,13,2,19.3,21.6,25.8,67.0
27245,2020,72,14,2,15.0,19.0,25.0,54.0
27246,2020,72,15,2,11.1,16.0,22.2,49.0
27247,2020,72,16,2,18.1,20.1,23.3,73.0
27248,2020,72,17,2,17.4,20.4,25.4,61.0
27249,2020,72,18,2,17.7,20.4,25.0,64.0
27250,2020,72,20,2,21.0,22.4,25.4,77.0
27251,2020,72,21,2,15.4,18.2,22.4,64.0
27252,2020,72,22,2,17.0,19.8,24.4,63.0
27253,2020,72,23,2,15.0,18.6,24.0,57.0
27254,2020,72,24,2,20.1,21.4,23.8,80.0
27255,2020,72,25,2,15.2,18.4,23.2,61.0
27256,2020,72,26,2,18.6,21.0,25.2,67.0
27257,2020,72,27,2,11.7,15.8,21.0,55.0
27258,2020,72,28,2,16.2,19.0,23.4,64.0
27259,2020,72,29,2,20.6,22.0,24.6,79.0
27260,2020,84,1,2,14.6,16.0,18.0,80.0
27261,2020,84,2,2,18.8,19.6,21.0,87.0
27262,2020,84,3,2,18.0,19.0,20.6,85.0
27263,2020,84,4,2,19.2,20.0,21.4,87.0
27264,2020,84,5,2,13.6,15.6,18.2,75.0
27265,2020,84,6,2,13.0,15.6,19.0,68.0
27266,2020,84,7,2,10.8,13.4,16.4,69.0
27267,2020,84,8,2,15.8,17.0,18.8,83.0
27268,2020,84,9,2,12.5,17.6,24.6,47.0
27269,2020,84,10,2,17.9,20.6,25.2,64.0
27270,2020,84,11,2,18.9,20.6,23.6,75.0
27271,2020,84,12,2,18.8,20.6,23.8,74.0
27272,2020,84,13,2,15.5,18.8,23.8,60.0
27273,2020,84,15,2,15.5,18.5,22.8,63.0
27274,2020,84,16,2,19.0,20.8,24.0,74.0
27275,2020,84,17,2,18.1,20.2,23.8,70.0
27276,2020,84,19,2,17.5,19.6,23.0,71.0
27277,2020,84,20,2,18.5,20.0,22.6,78.0
27278,2020,84,21,2,15.7,17.8,21.0,72.0
27279,2020,84,22,2,17.0,19.8,24.4,63.0
27280,2020,84,23,2,14.8,17.6,21.6,65.0
27281,2020,84,24,2,11.9,16.2,21.8,53.0
27282,2020,84,25,2,4.9,15.6,26.8,25.0
27283,2020,84,27,2,15.7,18.2,22.0,67.0
27284,2020,84,29,2,14.5,17.4,21.6,64.0
27285,2020,0,1,3,21.0,21.8,23.4,86.0
27286,2020,0,2,3,14.8,17.0,20.2,71.0
27287,2020,0,3,3,20.5,21.0,22.0,91.0
27288,2020,0,4,3,17.7,19.2,21.6,79.0
27289,2020,0,5,3,19.8,20.6,22.0,88.0
27290,2020,0,6,3,19.0,21.0,24.6,71.0
27291,2020,0,7,3,19.2,20.2,22.2,83.0
27292,2020,0,8,3,15.9,17.2,19.2,81.0
27293,2020,0,9,3,18.5,19.2,20.4,89.0
27294,2020,0,10,3,20.1,21.0,22.6,86.0
27295,2020,0,11,3,17.7,19.6,22.8,73.0
27296,2020,0,12,3,17.6,18.8,20.8,82.0
27297,2020,0,13,3,15.4,16.6,18.4,82.0
27298,2020,0,14,3,13.8,16.6,20.4,66.0
27299,2020,0,15,3,15.0,16.4,18.4,81.0
27300,2020,0,16,3,11.3,16.6,23.4,46.0
27301,2020,0,17,3,15.3,17.6,21.0,70.0
27302,2020,0,19,3,19.2,20.0,21.4,87.0
27303,2020,0,20,3,21.4,22.2,23.8,86.0
27304,2020,0,21,3,19.0,20.0,21.8,84.0
27305,2020,0,22,3,21.1,22.0,23.8,85.0
27306,2020,0,23,3,22.6,23.4,25.0,87.0
27307,2020,0,24,3,21.2,22.4,24.8,80.0
27308,2020,0,25,3,23.1,24.2,26.6,81.0
27309,2020,0,26,3,24.0,24.6,26.0,89.0
27310,2020,0,28,3,20.8,22.0,24.2,82.0
27311,2020,0,29,3,17.7,20.6,25.6,61.0
27312,2020,0,30,3,18.2,21.2,26.4,61.0
27313,2020,0,31,3,22.7,23.4,24.8,88.0
27314,2020,12,1,3,18.6,20.0,22.4,79.0
27315,2020,12,2,3,15.4,17.8,21.4,69.0
27316,2020,12,3,3,21.1,22.0,23.8,85.0
27317,2020,12,4,3,19.6,20.6,22.4,84.0
27318,2020,12,5,3,19.9,21.0,23.0,83.0
27319,2020,12,6,3,20.3,21.8,24.6,77.0
27320,2020,12,7,3,18.2,20.2,23.6,72.0
27321,2020,12,8,3,15.4,17.4,20.4,73.0
27322,2020,12,9,3,19.3,20.2,21.8,86.0
27323,2020,12,10,3,21.0,22.2,24.6,80.0
27324,2020,12,11,3,16.6,19.6,24.4,62.0
27325,2020,12,12,3,17.6,19.8,23.4,70.0
27326,2020,12,13,3,15.4,17.8,21.4,69.0
27327,2020,12,14,3,9.0,14.8,21.4,45.0
27328,2020,12,15,3,9.9,15.0,21.0,49.0
27329,2020,12,16,3,13.0,18.0,25.0,47.0
27330,2020,12,17,3,14.7,18.0,22.8,60.0
27331,2020,12,18,3,15.6,19.0,24.2,59.0
27332,2020,12,19,3,18.2,20.4,24.2,69.0
27333,2020,12,20,3,20.6,22.4,25.8,73.0
27334,2020,12,21,3,20.4,21.6,23.8,81.0
27335,2020,12,22,3,21.1,22.2,24.4,82.0
27336,2020,12,23,3,21.2,22.8,26.0,75.0
27337,2020,12,24,3,24.7,25.4,27.6,83.0
27338,2020,12,25,3,24.6,25.6,28.0,82.0
27339,2020,12,26,3,24.7,25.8,28.4,80.0
27340,2020,12,27,3,21.9,23.6,27.0,74.0
27341,2020,12,28,3,20.1,22.4,26.8,67.0
27342,2020,12,29,3,17.2,20.8,26.8,56.0
27343,2020,12,30,3,18.8,21.4,26.0,64.0
27344,2020,12,31,3,23.4,24.4,26.6,83.0
27345,2020,24,1,3,15.7,21.4,30.8,40.0
27346,2020,24,2,3,20.0,23.4,30.0,55.0
27347,2020,24,3,3,19.4,22.8,29.2,55.0
27348,2020,24,4,3,18.8,22.2,28.4,56.0
27349,2020,24,5,3,18.7,22.2,28.6,55.0
27350,2020,24,6,3,18.1,22.0,29.0,52.0
27351,2020,24,7,3,17.1,21.0,27.6,53.0
27352,2020,24,8,3,13.7,19.6,28.4,40.0
27353,2020,24,9,3,18.4,22.2,29.0,53.0
27354,2020,24,10,3,19.5,22.8,29.0,57.0
27355,2020,24,11,3,16.2,20.6,27.8,49.0
27356,2020,24,12,3,16.8,21.0,28.0,51.0
27357,2020,24,13,3,14.0,19.4,27.4,44.0
27358,2020,24,14,3,8.2,18.2,30.6,25.0
27359,2020,24,15,3,8.8,19.2,32.6,23.0
27360,2020,24,16,3,13.0,22.0,36.0,25.0
27361,2020,24,17,3,11.7,21.6,36.4,23.0
27362,2020,24,18,3,17.4,23.0,33.0,40.0
27363,2020,24,19,3,10.0,19.6,32.6,25.0
27364,2020,24,20,3,20.7,23.8,30.0,57.0
27365,2020,24,21,3,20.3,23.4,29.4,58.0
27366,2020,24,22,3,18.1,22.8,31.4,45.0
27367,2020,24,23,3,20.7,24.6,32.6,50.0
27368,2020,24,24,3,23.6,26.0,31.4,63.0
27369,2020,24,25,3,23.6,26.2,32.2,60.0
27370,2020,24,26,3,20.3,24.6,33.2,47.0
27371,2020,24,27,3,22.7,25.6,32.0,58.0
27372,2020,24,28,3,18.1,23.8,34.4,38.0
27373,2020,24,29,3,17.2,23.2,34.0,37.0
27374,2020,24,30,3,19.2,24.0,33.2,44.0
27375,2020,24,31,3,15.4,22.0,32.6,36.0
27376,2020,36,1,3,19.4,23.4,31.0,50.0
27377,2020,36,2,3,21.5,24.4,30.4,59.0
27378,2020,36,3,3,19.2,23.0,30.2,52.0
27379,2020,36,4,3,19.4,22.8,29.2,55.0
27380,2020,36,5,3,20.0,23.2,29.4,57.0
27381,2020,36,6,3,17.7,22.4,30.8,46.0
27382,2020,36,7,3,17.3,21.4,28.4,51.0
27383,2020,36,8,3,17.8,21.8,28.8,51.0
27384,2020,36,9,3,19.3,22.8,29.4,55.0
27385,2020,36,10,3,19.3,22.8,29.4,55.0
27386,2020,36,11,3,16.9,21.4,29.0,48.0
27387,2020,36,12,3,15.5,20.4,28.2,46.0
27388,2020,36,13,3,14.0,19.8,28.6,41.0
27389,2020,36,14,3,14.8,21.2,31.4,37.0
27390,2020,36,15,3,14.8,22.2,34.4,31.0
27391,2020,36,16,3,18.7,24.4,35.4,37.0
27392,2020,36,17,3,18.5,24.0,34.4,39.0
27393,2020,36,18,3,19.6,24.4,33.8,43.0
27394,2020,36,19,3,16.9,22.6,32.6,39.0
27395,2020,36,20,3,20.9,24.4,31.6,53.0
27396,2020,36,21,3,20.1,23.6,30.4,54.0
27397,2020,36,22,3,22.0,25.0,31.4,57.0
27398,2020,36,23,3,21.9,25.6,33.6,50.0
27399,2020,36,24,3,23.4,26.4,33.2,57.0
27400,2020,36,25,3,24.5,26.6,31.6,66.0
27401,2020,36,26,3,23.7,26.8,34.0,55.0
27402,2020,36,27,3,21.4,25.8,35.2,45.0
27403,2020,36,28,3,22.9,26.0,33.0,55.0
27404,2020,36,29,3,21.0,25.2,34.0,47.0
27405,2020,36,30,3,20.2,24.4,32.8,48.0
27406,2020,36,31,3,18.0,23.2,32.8,41.0
27407,2020,48,1,3,20.0,23.0,28.8,59.0
27408,2020,48,2,3,21.5,23.8,28.4,66.0
27409,2020,48,3,3,19.0,22.4,28.6,56.0
27410,2020,48,4,3,20.0,22.6,27.6,63.0
27411,2020,48,5,3,19.5,22.6,28.4,59.0
27412,2020,48,7,3,16.6,20.8,27.8,50.0
27413,2020,48,8,3,17.3,21.2,27.8,53.0
27414,2020,48,9,3,19.5,22.6,28.4,59.0
27415,2020,48,10,3,19.4,22.6,28.6,57.0
27416,2020,48,11,3,16.2,20.6,27.8,49.0
27417,2020,48,12,3,15.3,20.0,27.4,47.0
27418,2020,48,13,3,11.4,18.0,26.8,38.0
27419,2020,48,14,3,13.3,20.4,30.0,36.0
27420,2020,48,15,3,13.0,20.6,32.0,31.0
27421,2020,48,16,3,14.8,21.6,32.6,34.0
27422,2020,48,17,3,18.7,23.4,32.2,45.0
27423,2020,48,18,3,19.1,23.4,31.6,47.0
27424,2020,48,19,3,16.8,22.0,31.0,42.0
27425,2020,48,20,3,19.5,23.0,29.6,55.0
27426,2020,48,21,3,18.4,22.2,29.0,53.0
27427,2020,48,22,3,20.7,24.2,31.2,54.0
27428,2020,48,23,3,20.8,24.4,31.8,52.0
27429,2020,48,24,3,21.3,25.0,32.8,51.0
27430,2020,48,25,3,23.2,25.6,31.0,63.0
27431,2020,48,26,3,25.3,26.8,30.4,74.0
27432,2020,48,27,3,22.0,24.8,30.8,59.0
27433,2020,48,28,3,20.0,24.0,31.8,50.0
27434,2020,48,29,3,18.9,24.0,33.8,41.0
27435,2020,48,30,3,21.9,24.8,31.0,58.0
27436,2020,48,31,3,20.1,23.6,30.4,54.0
27437,2020,60,1,3,18.6,21.4,26.4,62.0
27438,2020,60,2,3,21.2,22.8,26.0,75.0
27439,2020,60,3,3,18.6,21.2,25.8,64.0
27440,2020,60,4,3,20.2,22.0,25.4,73.0
27441,2020,60,5,3,19.2,21.6,26.0,66.0
27442,2020,60,6,3,18.2,21.2,26.4,61.0
27443,2020,60,7,3,17.0,20.0,25.0,61.0
27444,2020,60,8,3,17.4,20.2,24.8,64.0
27445,2020,60,9,3,19.6,21.6,25.2,71.0
27446,2020,60,10,3,18.9,21.4,25.8,66.0
27447,2020,60,11,3,17.2,20.0,24.6,63.0
27448,2020,60,12,3,15.5,19.0,24.4,57.0
27449,2020,60,13,3,9.9,16.8,25.4,38.0
27450,2020,60,14,3,15.6,19.6,25.8,53.0
27451,2020,60,15,3,14.0,19.8,28.6,41.0
27452,2020,60,16,3,14.8,20.0,28.0,45.0
27453,2020,60,17,3,17.7,21.6,28.4,52.0
27454,2020,60,18,3,20.5,23.2,28.4,63.0
27455,2020,60,19,3,18.1,21.4,27.2,57.0
27456,2020,60,20,3,17.9,21.0,26.4,59.0
27457,2020,60,21,3,20.1,22.4,26.8,67.0
27458,2020,60,22,3,22.2,24.0,27.8,72.0
27459,2020,60,23,3,20.3,23.4,29.4,58.0
27460,2020,60,24,3,23.9,24.8,29.0,70.0
27461,2020,60,25,3,22.5,24.6,29.0,68.0
27462,2020,60,26,3,24.3,25.6,28.6,78.0
27463,2020,60,27,3,21.9,24.0,28.4,68.0
27464,2020,60,28,3,13.9,20.0,29.2,39.0
27465,2020,60,29,3,18.7,22.6,29.8,51.0
27466,2020,60,30,3,20.8,23.4,28.6,63.0
27467,2020,60,31,3,21.5,23.6,27.8,69.0
27468,2020,72,2,3,20.7,21.8,23.8,83.0
27469,2020,72,3,3,18.1,20.4,24.4,68.0
27470,2020,72,4,3,20.3,21.6,24.0,80.0
27471,2020,72,5,3,19.1,21.4,25.6,67.0
27472,2020,72,6,3,18.7,21.2,25.6,66.0
27473,2020,72,7,3,17.2,19.4,23.0,70.0
27474,2020,72,8,3,18.0,19.8,22.8,74.0
27475,2020,72,9,3,20.0,21.4,24.0,78.0
27476,2020,72,10,3,19.0,21.2,25.2,68.0
27477,2020,72,11,3,18.1,20.4,24.4,68.0
27478,2020,72,12,3,12.9,17.4,23.6,51.0
27479,2020,72,13,3,12.2,17.0,23.4,49.0
27480,2020,72,14,3,15.7,18.2,22.0,67.0
27481,2020,72,15,3,14.0,18.0,23.8,54.0
27482,2020,72,16,3,15.4,18.8,24.0,58.0
27483,2020,72,17,3,17.3,20.2,25.0,62.0
27484,2020,72,18,3,21.1,22.6,25.6,76.0
27485,2020,72,19,3,20.1,21.6,24.4,77.0
27486,2020,72,20,3,18.8,21.2,25.4,67.0
27487,2020,72,21,3,21.0,22.6,25.8,75.0
27488,2020,72,22,3,21.8,23.0,25.4,81.0
27489,2020,72,23,3,19.3,22.2,27.6,60.0
27490,2020,72,24,3,23.3,24.8,28.0,76.0
27491,2020,72,26,3,23.9,25.0,27.4,81.0
27492,2020,72,27,3,20.5,23.0,27.8,65.0
27493,2020,72,28,3,12.7,18.0,25.4,45.0
27494,2020,72,29,3,15.9,20.4,27.0,49.0
27495,2020,72,30,3,21.7,23.2,26.2,76.0
27496,2020,72,31,3,22.9,24.0,26.4,81.0
27497,2020,84,1,3,15.5,17.8,21.2,70.0
27498,2020,84,2,3,20.9,21.6,23.0,88.0
27499,2020,84,3,3,17.3,20.0,24.4,65.0
27500,2020,84,4,3,19.6,20.6,22.4,84.0
27501,2020,84,5,3,19.2,21.4,25.4,68.0
27502,2020,84,6,3,19.4,21.0,23.8,77.0
27503,2020,84,8,3,16.4,18.0,20.4,78.0
27504,2020,84,9,3,20.2,21.0,22.4,88.0
27505,2020,84,10,3,17.7,20.0,23.8,69.0
27506,2020,84,11,3,17.0,19.0,22.2,72.0
27507,2020,84,12,3,14.9,17.4,21.0,68.0
27508,2020,84,14,3,13.2,17.0,22.2,57.0
27509,2020,84,15,3,15.4,17.2,19.8,76.0
27510,2020,84,16,3,16.2,17.8,22.8,66.0
27511,2020,84,17,3,16.9,19.4,23.4,67.0
27512,2020,84,18,3,20.3,21.6,23.6,83.0
27513,2020,84,19,3,20.5,21.4,23.0,86.0
27514,2020,84,20,3,19.7,21.0,23.4,80.0
27515,2020,84,21,3,21.4,22.6,25.0,80.0
27516,2020,84,23,3,23.4,24.2,26.0,85.0
27517,2020,84,24,3,21.0,23.0,27.0,70.0
27518,2020,84,25,3,23.1,24.0,26.0,84.0
27519,2020,84,26,3,23.6,24.8,27.4,80.0
27520,2020,84,27,3,20.6,22.6,26.4,71.0
27521,2020,84,28,3,20.1,22.4,26.8,67.0
27522,2020,84,29,3,17.4,20.4,26.0,59.0
27523,2020,84,31,3,20.1,21.6,24.4,77.0
27524,2020,0,1,4,21.3,22.0,23.4,88.0
27525,2020,0,2,4,22.6,23.4,25.0,87.0
27526,2020,0,3,4,23.1,24.0,26.0,84.0
27527,2020,0,4,4,22.6,23.4,25.0,87.0
27528,2020,0,5,4,23.0,23.6,24.8,90.0
27529,2020,0,6,4,23.5,24.6,27.0,81.0
27530,2020,0,7,4,22.5,23.0,24.0,91.0
27531,2020,0,8,4,21.7,22.4,23.8,88.0
27532,2020,0,9,4,21.5,22.2,23.6,88.0
27533,2020,0,11,4,23.9,24.8,26.8,84.0
27534,2020,0,12,4,24.2,25.0,26.8,86.0
27535,2020,0,13,4,25.2,25.8,27.2,89.0
27536,2020,0,14,4,24.7,25.2,26.4,90.0
27537,2020,0,15,4,24.3,25.0,26.6,87.0
27538,2020,0,16,4,24.9,25.8,28.0,83.0
27539,2020,0,18,4,24.1,25.0,27.0,85.0
27540,2020,0,19,4,25.1,26.4,29.4,78.0
27541,2020,0,20,4,25.1,26.0,28.2,83.0
27542,2020,0,21,4,21.5,23.0,26.0,76.0
27543,2020,0,22,4,24.2,25.0,26.8,86.0
27544,2020,0,23,4,24.4,25.2,27.0,86.0
27545,2020,0,24,4,24.6,25.4,27.2,85.0
27546,2020,0,25,4,23.7,24.8,27.2,81.0
27547,2020,0,26,4,23.3,24.0,25.4,88.0
27548,2020,0,27,4,23.6,24.8,27.4,80.0
27549,2020,0,28,4,23.9,24.8,26.8,84.0
27550,2020,0,29,4,24.7,25.6,27.6,85.0
27551,2020,0,30,4,25.4,26.4,28.8,82.0
27552,2020,12,1,4,22.1,23.6,26.6,77.0
27553,2020,12,2,4,21.0,23.0,27.0,70.0
27554,2020,12,3,4,19.7,22.4,27.4,63.0
27555,2020,12,4,4,22.0,23.6,26.8,75.0
27556,2020,12,5,4,22.6,24.2,27.6,74.0
27557,2020,12,6,4,23.7,25.0,28.0,77.0
27558,2020,12,7,4,23.9,24.8,26.8,84.0
27559,2020,12,8,4,23.1,24.4,27.2,78.0
27560,2020,12,9,4,22.3,23.8,27.0,76.0
27561,2020,12,10,4,23.1,24.6,27.8,76.0
27562,2020,12,11,4,23.0,24.8,28.8,71.0
27563,2020,12,13,4,25.4,26.4,28.8,82.0
27564,2020,12,14,4,23.9,25.4,29.0,74.0
27565,2020,12,15,4,24.9,26.2,29.2,78.0
27566,2020,12,16,4,23.9,25.8,30.2,69.0
27567,2020,12,17,4,25.1,26.4,29.4,78.0
27568,2020,12,18,4,24.8,26.2,29.4,77.0
27569,2020,12,19,4,25.4,26.6,29.6,78.0
27570,2020,12,20,4,21.7,24.6,30.6,59.0
27571,2020,12,21,4,23.1,25.4,30.4,65.0
27572,2020,12,22,4,24.5,26.0,29.6,74.0
27573,2020,12,23,4,25.1,26.6,30.2,74.0
27574,2020,12,24,4,24.8,26.4,30.2,73.0
27575,2020,12,25,4,23.9,25.8,30.2,69.0
27576,2020,12,26,4,23.0,25.0,29.4,68.0
27577,2020,12,27,4,23.6,25.4,29.4,71.0
27578,2020,12,28,4,24.0,25.6,29.2,74.0
27579,2020,12,29,4,25.4,27.0,30.8,73.0
27580,2020,12,30,4,25.2,27.0,31.4,70.0
27581,2020,24,1,4,20.0,24.4,33.2,46.0
27582,2020,24,2,4,21.1,25.4,34.4,46.0
27583,2020,24,3,4,21.3,25.4,34.0,48.0
27584,2020,24,4,4,22.9,26.0,33.0,55.0
27585,2020,24,5,4,21.4,25.0,32.6,52.0
27586,2020,24,6,4,21.2,25.4,34.2,47.0
27587,2020,24,7,4,23.4,25.8,31.2,63.0
27588,2020,24,8,4,22.7,25.4,31.4,60.0
27589,2020,24,9,4,22.7,25.4,31.4,60.0
27590,2020,24,10,4,23.5,26.0,31.6,62.0
27591,2020,24,11,4,24.0,26.6,32.6,61.0
27592,2020,24,12,4,22.6,26.6,35.6,47.0
27593,2020,24,13,4,25.1,27.6,33.8,60.0
27594,2020,24,15,4,25.3,27.8,34.0,61.0
27595,2020,24,16,4,25.3,27.6,33.2,64.0
27596,2020,24,17,4,25.2,27.4,32.8,64.0
27597,2020,24,19,4,24.3,27.2,34.2,56.0
27598,2020,24,20,4,21.8,26.6,37.2,41.0
27599,2020,24,21,4,24.6,27.4,34.2,57.0
27600,2020,24,22,4,24.6,27.2,33.4,60.0
27601,2020,24,23,4,25.3,27.6,33.2,64.0
27602,2020,24,24,4,25.1,27.6,33.8,60.0
27603,2020,24,25,4,23.6,26.4,32.8,59.0
27604,2020,24,26,4,21.8,25.2,32.4,54.0
27605,2020,24,27,4,22.6,26.0,33.6,53.0
27606,2020,24,29,4,24.9,27.4,33.4,61.0
27607,2020,24,30,4,25.5,27.6,33.6,63.0
27608,2020,36,1,4,21.8,25.2,32.4,54.0
27609,2020,36,2,4,20.5,24.8,33.6,46.0
27610,2020,36,3,4,23.4,26.6,34.0,54.0
27611,2020,36,4,4,22.1,26.0,34.6,48.0
27612,2020,36,5,4,23.2,26.2,33.0,57.0
27613,2020,36,6,4,24.4,26.6,31.8,65.0
27614,2020,36,7,4,23.6,26.0,31.4,63.0
27615,2020,36,8,4,22.8,25.6,31.8,59.0
27616,2020,36,9,4,22.3,25.4,32.2,56.0
27617,2020,36,10,4,23.1,26.4,33.8,54.0
27618,2020,36,11,4,24.2,27.2,34.4,55.0
27619,2020,36,12,4,25.1,27.2,32.4,65.0
27620,2020,36,13,4,25.0,27.2,32.6,64.0
27621,2020,36,15,4,24.0,27.0,34.0,56.0
27622,2020,36,16,4,25.4,27.8,33.8,61.0
27623,2020,36,17,4,24.6,27.2,33.4,60.0
27624,2020,36,18,4,24.9,27.4,33.6,60.0
27625,2020,36,19,4,25.1,27.8,34.4,59.0
27626,2020,36,20,4,22.1,26.6,36.6,43.0
27627,2020,36,21,4,25.0,27.6,34.0,60.0
27628,2020,36,22,4,24.9,27.4,33.4,61.0
27629,2020,36,23,4,25.7,28.0,33.8,63.0
27630,2020,36,24,4,22.8,26.4,34.4,51.0
27631,2020,36,25,4,23.1,26.4,33.8,54.0
27632,2020,36,26,4,23.5,26.4,33.0,58.0
27633,2020,36,27,4,23.1,26.0,32.6,57.0
27634,2020,36,28,4,25.9,28.2,34.0,63.0
27635,2020,36,29,4,25.3,27.8,34.0,61.0
27636,2020,36,30,4,24.9,27.6,34.2,58.0
27637,2020,48,1,4,22.5,25.4,31.8,58.0
27638,2020,48,2,4,21.9,25.2,32.2,55.0
27639,2020,48,3,4,21.9,25.2,32.2,55.0
27640,2020,48,4,4,22.2,25.4,32.4,55.0
27641,2020,48,5,4,24.3,26.4,31.4,66.0
27642,2020,48,6,4,24.6,26.2,30.0,73.0
27643,2020,48,7,4,23.5,25.6,30.4,67.0
